videoviewcount,videolikecount,videosharecount,videodownloadcount,textlength,claimstatus,banactive,verifiedstatus
0.8498980541665666,0.8980200640358532,0.8291326277318974,1.1258881747533322,-0.0724864743734349,1,0,0
2.2182946308878893,-0.2066223155706707,0.1154964718372436,0.172109509698822,1.5612804319888196,1,1,0
-0.5354867148439919,-0.4544812640101373,-0.4469742268966448,-0.4576289678692199,0.0236174612949329,1,0,0
-0.5473334671011231,-0.512265718009824,-0.4874171055664872,-0.492274774078465,-1.0335258310571145,1,0,0
-0.55889435024772,-0.5128819759621847,-0.4883495062274633,-0.492274774078465,-1.7543053485698736,1,1,0
-0.5310263159281594,-0.4593702437655321,-0.472149044743002,-0.4209451730594311,-0.5049541848810906,1,1,0
-0.5261665410490808,-0.4746328990523316,-0.4637574387942163,-0.4698568994724829,-0.1205384422076189,1,0,0
-0.5317956401520966,-0.4427107371200482,-0.3841537323633738,-0.4209451730594311,-0.7452140240520104,1,1,0
-0.5445588551459397,-0.4950104953437249,-0.4618926374722639,-0.4596669564697638,-1.7062533807356897,1,0,0
-0.5391609737058559,-0.5091638863162753,-0.4883495062274633,-0.4881987968773774,0.6963450109735084,1,0,0
-0.5619716471434688,-0.5122246341463333,-0.4869509052359991,-0.4902367854779212,-2.234825026911713,1,0,0
-0.5488300759739189,-0.5027958874752149,-0.4790254996177014,-0.4820848310757459,-0.1205384422076189,1,0,0
0.2017571093507645,1.221925243796628,0.3867085140986938,1.515143997457203,-0.4569022170469066,1,1,0
0.7939728074395919,2.013446957808689,1.0186430620753086,3.235206376316192,0.3599812361342207,1,1,0
2.506618852606512,3.072260287691323,3.5194581848960804,1.8697540139518285,1.272968624983716,1,0,0
1.074225430743136,2.3974372879246304,3.169225186616898,2.203984144441016,0.7924489466418764,1,1,0
-0.557834952955741,-0.505343087011639,-0.4868343551533771,-0.4902367854779212,0.1197213969633008,1,1,0
-0.5357011166768925,-0.4839794779964687,-0.4410301726829216,-0.4657809222713953,-0.5530061527152745,1,1,1
-0.5303410708543793,-0.4473737556262441,-0.3839206321981298,-0.4413250590648693,-0.0724864743734349,1,1,0
0.5943520891366773,-0.5076232414353735,-0.4777434487088592,-0.4861608082768335,1.5612804319888196,1,1,0
-0.5503224808892069,-0.5043981581513527,-0.4784427492045913,-0.4820848310757459,-0.0244345065392509,1,1,0
-0.5611602833444531,-0.5076232414353735,-0.4775103485436151,-0.4881987968773774,1.945696174662292,1,1,0
-0.5240435425076148,-0.4895463414994602,-0.4390488212783471,-0.4555909792686761,0.1677733647974848,1,1,0
-0.545727555333123,-0.5058771772370183,-0.4773937984609931,-0.4861608082768335,1.272968624983716,1,1,0
2.412950475374029,3.2483251846807706,0.9792491341490646,1.3093071488022765,-0.2166423778759868,1,1,0
-0.5347930618551962,-0.5102526086987791,-0.4850861039140467,-0.492274774078465,-0.6491100883836425,1,0,0
2.3150613248036604,0.5040874389551593,1.8119994744834271,1.4621562938430634,0.4080332039684046,1,1,0
-0.5425871990747565,-0.475865414957053,-0.4258786619420585,-0.4066792528556243,0.2158253326316688,1,0,0
-0.5645402651807673,-0.5119370471018984,-0.4883495062274633,-0.4902367854779212,0.3119292683000367,1,0,0
2.388622173276081,0.549176979136216,0.3520931395599527,-0.3964893098529052,-0.3127463135443548,1,1,0
-0.5239846871025048,-0.5045830355370609,-0.4714497442472699,-0.4800468424752021,-1.177681734559666,1,0,0
-0.5303536827269029,-0.4485651876674748,-0.4546665323496984,-0.4800468424752021,0.5521891074709565,1,1,0
-0.5234465805414996,-0.4516053935657875,-0.3921956880642935,-0.3801854010485546,-0.7932659918861944,1,1,0
1.1072433130098174,1.7434438069477285,0.8079205126946891,1.1218121975522446,0.4080332039684046,1,0,0
0.9214872465678036,2.1969685760217,1.6340274983195962,2.458732719508994,0.6482930431393245,1,1,0
2.785992848790915,3.577509640900102,3.375518832857881,3.708019731642359,-0.9374218953887462,1,1,0
-0.5450801458769136,-0.4757832472300716,-0.4848530037488027,-0.4596669564697638,0.9846568179786122,1,1,0
1.8211131334609083,-0.1212500472369708,0.1937015772766218,-0.3822233896490984,-0.0244345065392509,1,1,0
0.4550455491989366,-0.4212033345826604,-0.4160884550018084,-0.3659194808447478,0.6482930431393245,1,0,0
-0.5542699969890813,-0.5005773588467164,-0.4789089495350794,-0.4759708652741144,-0.8413179597203784,1,0,0
0.5785115772470854,-0.3559005335641734,-0.385202683106972,-0.2395641876110306,1.176864689315348,1,1,0
0.0842438851337363,0.2633770827630766,-0.0138741198732031,-0.4841228196762897,1.465176496320452,1,1,0
-0.5356212414842433,-0.4984615398769447,-0.4861350546576449,-0.4800468424752021,0.6963450109735084,1,0,0
-0.5536856468954896,-0.5112797052860469,-0.4861350546576449,-0.4902367854779212,-0.6971620562178265,1,1,0
2.55407732891267,2.273055891206499,1.6300647955104477,2.656417613761745,0.3119292683000367,1,0,0
0.9032757026437822,-0.431268881137885,-0.3595616649301267,-0.3047798228284331,-1.177681734559666,1,0,0
-0.5620178906760552,-0.5057744675782915,-0.4728483452387342,-0.4902367854779212,-1.5620974772331375,1,1,0
3.230624414609038,2.059830639689703,3.111299795553752,1.4132445674300116,-1.369889605896402,1,0,0
0.4564244472615125,-0.4835891812933069,-0.4243635108679721,-0.4820848310757459,-0.1205384422076189,1,0,1
-0.5530802770143587,-0.4954007920468867,-0.48182270160063,-0.4698568994724829,-0.0724864743734349,1,1,0
2.946811039296342,0.5504505789044281,1.0497619341353892,0.5144915945901847,0.1197213969633008,1,0,0
-0.5302401758741908,-0.4851503681059539,-0.4557154830932966,-0.4372490818637817,-0.0244345065392509,1,1,0
-0.5296684376531228,-0.4396499892899902,-0.4103775009533292,-0.4535529906681323,-1.0335258310571145,1,1,0
3.16275992855976,-0.0763043005781316,-0.0491887949076764,-0.0622591793637178,2.137904045999027,1,1,0
1.446242038528106,-0.4063309759990227,-0.4167877554975405,-0.4800468424752021,1.3210205928179,1,1,0
-0.5493345508748613,-0.5073561963226839,-0.4826385521789842,-0.4800468424752021,0.4080332039684046,1,0,0
-0.5297567207607876,-0.509615808814673,-0.4824054520137402,-0.4902367854779212,-0.2646943457101708,1,1,0
-0.5241402335302954,-0.4370822478218207,-0.3314730950182189,-0.4433630476654132,0.2158253326316688,1,1,0
-0.5513566544361388,-0.4925249216025368,-0.4593285356545794,-0.4515150020675885,-0.7932659918861944,1,0,0
0.2326267693309326,0.1569904182538774,-0.4292586143380971,0.651036830826621,1.417124528486268,1,0,0
1.5818743196039828,-0.026654451549606,0.0766852943241096,-0.3801854010485546,0.2158253326316688,1,0,0
-0.5559011325021285,-0.5124711373272776,-0.4879998559795973,-0.492274774078465,-2.090669123409161,1,1,0
2.1798200117760143,0.35731533663459,0.623654832069269,1.093280357144631,0.6482930431393245,1,1,0
0.3137421294449655,-0.0831447638493352,-0.0938274765519116,0.4350100391689754,0.5521891074709565,1,1,0
-0.5344315215095207,-0.4896490511581869,-0.4882329561448413,-0.4678189108719391,-1.22573370239385,1,0,0
-0.5545979056746938,-0.5115672923304819,-0.4879998559795973,-0.4902367854779212,-0.5530061527152745,1,0,0
-0.5286510799362222,-0.4726814155365228,-0.4037341462438739,-0.4392870704643256,-0.5530061527152745,1,1,0
-0.5535427123402226,-0.5051376676941854,-0.4825220020963622,-0.4861608082768335,-0.1685904100418028,1,0,0
-0.2611658755840289,0.073323130255042,0.7748202892300342,0.2719709511254694,0.9366048501444282,1,1,0
1.4373422604839805,4.126492766794743,2.3784328760264644,-0.3047798228284331,-0.6491100883836425,1,0,0
-0.5588733304601808,-0.508054622002026,-0.4860185045750229,-0.4800468424752021,0.2638773004658528,1,1,0
1.215070619128751,1.465881225204477,3.179365043805014,3.1027371172808427,0.2158253326316688,1,1,0
-0.5646411601609558,-0.5124300534637869,-0.4881164060622193,-0.4902367854779212,-1.0815777988912982,1,1,0
1.158241521537588,1.008432947167142,1.7802978520102364,1.8860579227561791,0.0236174612949329,1,1,0
0.9335105650402644,1.2991629071591668,2.682861691835192,2.6278857733541314,1.513228464154636,1,0,0
-0.2464940638816203,0.3688188184119894,1.3420695413514256,0.2780849169271009,-0.4088502492127226,1,1,0
-0.5494690775151126,-0.4896901350216777,-0.4856688543271568,-0.4800468424752021,0.2158253326316688,1,1,0
-0.5486030622684948,-0.5111975375590655,-0.4869509052359991,-0.4902367854779212,-1.321837638062218,1,1,0
0.431764032520444,1.093907925159569,1.991020401390856,0.6286189562206389,2.6664756921750508,1,1,0
-0.5254897038903164,-0.4486062715309655,-0.4219159591329096,-0.4841228196762897,-0.0244345065392509,1,0,0
-0.5619800550584846,-0.5108072408559038,-0.4882329561448413,-0.492274774078465,-1.9945651877407933,1,0,0
-0.5556573029666729,-0.4948872437532527,-0.462358837802752,-0.4535529906681323,-0.5049541848810906,1,0,0
-0.5561870016126624,-0.5040694872434269,-0.4796082500308116,-0.4902367854779212,0.4080332039684046,1,1,0
-0.5322286477754055,-0.45146160004357,-0.4662049905292788,-0.4209451730594311,1.897644206828108,1,0,0
-0.5382529188841595,-0.4644235589748897,-0.4290255141728531,-0.376109423847467,0.2158253326316688,1,1,0
-0.4060552710921991,-0.3961010939898353,-0.2486059862739597,-0.376109423847467,2.7145276600092347,1,1,0
-0.5616016988827778,-0.505343087011639,-0.4786758493698353,-0.4780088538746582,-1.369889605896402,1,1,0
-0.5323169308830704,-0.5109715763098666,-0.4861350546576449,-0.4902367854779212,-0.0244345065392509,1,1,0
1.5031173796518558,-0.0489424474933173,-0.0941771267997777,-0.4209451730594311,-0.4088502492127226,1,1,0
-0.5631781829482227,-0.5094309314289649,-0.4879998559795973,-0.4881987968773774,-1.5140455093989538,1,1,0
-0.5317704164070495,-0.4733592992841196,-0.4456921759878026,-0.4657809222713953,1.224916657149532,1,1,0
-0.5413386236949239,-0.4675048487366931,-0.4639905389594603,-0.492274774078465,-0.1205384422076189,1,1,0
1.4597703737883785,1.7897658630335065,0.5647970403451468,4.828913461941463,0.6482930431393245,1,1,0
-0.398971602691466,-0.2780055283857831,-0.2331048252852305,-0.0969049855729629,-0.1685904100418028,1,1,0
-0.5614713762000343,-0.5071507770052304,-0.4827551022616062,-0.4861608082768335,-1.369889605896402,1,1,0
1.419904244741404,5.284503085075702,3.218409321483392,-0.1111709057767696,-0.9374218953887462,1,1,0
3.5317791146416297,1.1432701871436597,0.7616501298937455,1.360256863815872,1.128812721481164,1,1,0
-0.56320340669327,-0.5111975375590655,-0.4875336556491092,-0.4902367854779212,0.3599812361342207,1,1,0
-0.5241696612328504,-0.49242221194381,-0.4446432252442043,-0.4474390248665008,-0.8413179597203784,1,1,1
-0.2563355284075053,0.2826248728084753,0.2899719455224138,1.3541428980142407,0.0716694291291169,1,1,0
-0.561450356412495,-0.5090611766575485,-0.4804241006091657,-0.4861608082768335,-0.1205384422076189,1,0,0
2.916820006435316,1.506780211309481,1.3780835168816312,3.006951653055283,-0.6491100883836425,1,1,0
-0.5592558905933955,-0.5090611766575485,-0.4868343551533771,-0.4881987968773774,0.3119292683000367,1,1,0
-0.4411036648351735,-0.4262771917237634,-0.409095450044487,-0.4474390248665008,0.0716694291291169,1,1,0
-0.5319722063674264,-0.5090817185892939,-0.4801910004439217,-0.4861608082768335,1.465176496320452,1,1,1
-0.5351083586682851,-0.4996940557816661,-0.486484704905511,-0.4881987968773774,2.137904045999027,1,1,0
-0.5395225140515313,-0.4963251789754277,-0.4789089495350794,-0.4902367854779212,-0.5530061527152745,1,1,1
-0.5343390344443479,-0.4797067561934346,-0.4221490592981536,-0.4718948880730267,0.1197213969633008,1,0,0
0.1239376519228888,0.3020780821713275,-0.066554757218358,1.4132445674300116,0.4080332039684046,1,1,0
-0.5612359545795945,-0.5054663386021112,-0.4733145455692222,-0.4841228196762897,-0.5530061527152745,1,1,0
-0.5642712119002646,-0.5110126601733573,-0.4853192040792907,-0.4881987968773774,-0.7932659918861944,1,1,0
1.870354087750396,0.4994038785172181,0.5143308545698103,1.0851284027424557,0.2638773004658528,1,0,0
-0.5574565967800342,-0.5080135381385353,-0.4855523042445348,-0.4861608082768335,-0.3607982813785387,1,0,0
-0.53364958541306,-0.4634786301146033,-0.3857854335200821,-0.3924133326518175,0.1677733647974848,1,1,0
3.068877149494376,-0.0990647609519862,-0.3381164497276743,0.0274123190602104,-0.0244345065392509,1,1,0
-0.5337378685207249,-0.4511534710673897,-0.462358837802752,-0.4841228196762897,-1.8504092842382416,1,1,0
-0.5522815250878665,-0.4879440708233224,-0.4595616358198234,-0.4433630476654132,-1.4179415737305858,1,0,0
2.893811746994833,1.1538287400607723,2.96782664384604,1.2766993311935753,1.945696174662292,1,1,0
1.0366000110478475,1.6674592014216565,-0.3819392807935554,1.3887887042234857,0.7924489466418764,1,1,0
2.283825920520309,-0.2051843803484958,-0.2173705641312572,-0.1254368259805764,0.6002410753051405,1,1,0
-0.5286468759787143,-0.4349253449885583,-0.4616595373070198,-0.3210837316327837,-0.3127463135443548,1,1,0
-0.556229041187741,-0.4979685335150561,-0.4796082500308116,-0.492274774078465,-1.273785670228034,1,1,0
-0.5270661879557614,-0.4856639163995879,-0.437999870534749,-0.4474390248665008,-0.6010581205494585,1,0,0
-0.538181451606526,-0.4654506555621575,-0.4756455472216627,-0.4250211502605188,-1.6582014129015057,1,1,0
-0.5531097047169137,-0.4888684577518634,-0.4423122235917638,-0.4372490818637817,-0.9374218953887462,1,0,0
-0.545382830817479,-0.5113824149447737,-0.4849695538314247,-0.492274774078465,-0.6971620562178265,1,1,0
-0.5583394278566834,-0.5030629325879045,-0.4743634963128205,-0.4881987968773774,-0.9854738632229302,1,0,0
-0.5652002865095003,-0.5126970985764765,-0.4879998559795973,-0.492274774078465,1.993748142496476,1,1,0
-0.5303074391943164,-0.4701136740683533,-0.4386991710304811,-0.4474390248665008,-0.8413179597203784,1,1,0
-0.5541522861788614,-0.5041721969021538,-0.4699345931731836,-0.4881987968773774,-0.1685904100418028,1,1,0
0.2002310727754137,0.8650913474480474,0.5137481041567001,1.757664640921918,0.0236174612949329,1,0,0
-0.5413302157799083,-0.4673405132827302,-0.4439439247484722,-0.4352110932632379,-1.0335258310571145,1,1,0
-0.532211831945374,-0.4604795080797813,-0.4467411267314007,-0.3822233896490984,1.08076075364698,1,0,0
-0.5382865505442224,-0.4690660355493402,-0.4801910004439217,-0.4535529906681323,-0.1685904100418028,1,0,0
-0.5504822312745052,-0.5113002472177923,-0.4882329561448413,-0.4902367854779212,-0.0724864743734349,1,0,0
-0.5627535832399296,-0.5072945705274479,-0.4859019544924008,-0.4902367854779212,0.1197213969633008,1,0,0
-0.5389213481279083,-0.5098006862003813,-0.4814730513527639,-0.492274774078465,0.9366048501444282,1,1,0
-0.5500618355237199,-0.4871223935535081,-0.4310068655774275,-0.4392870704643256,-0.3607982813785387,1,1,0
-0.5323211348405783,-0.4962430112484463,-0.4723821449082461,-0.4861608082768335,1.128812721481164,1,1,0
-0.5546483531647881,-0.4996735138499207,-0.4733145455692222,-0.4902367854779212,-0.9854738632229302,1,1,0
0.6156745616165101,1.4746937139232348,4.011649183808888,2.5565561723350974,0.5041371396367725,1,1,1
-0.5459839967411021,-0.5073151124591933,-0.4852026539966687,-0.492274774078465,-0.8893699275545622,1,1,0
-0.5367647179263794,-0.5078697446163178,-0.4879998559795973,-0.4881987968773774,0.6482930431393245,1,1,0
-0.5527902039463168,-0.5001870621435547,-0.4618926374722639,-0.4780088538746582,0.4560851718025886,1,1,0
-0.5285964284886201,-0.4458536526770877,-0.3942935895514899,-0.3353496518365905,-0.4569022170469066,1,1,0
2.046058491791132,1.821174476672156,2.6735376852254293,1.7046769373077786,-0.4088502492127226,1,1,0
-0.5422887180916989,-0.4998173073721382,-0.4861350546576449,-0.4820848310757459,0.3119292683000367,1,1,1
1.9497163975836544,-0.0681286117434799,0.4925359891194917,0.5491374007994297,-0.3127463135443548,1,0,0
-0.536604967541081,-0.4978041980610933,-0.4678366916859871,-0.4759708652741144,-0.3607982813785387,1,1,1
0.4190302452291559,0.1859134581513388,1.0765684531384547,0.7957340214652325,0.3119292683000367,1,1,0
1.6418521813685285,4.199786379262174,-0.2808903591602604,4.739241963517535,1.945696174662292,1,1,0
2.4549143792174224,1.817887767592899,0.2082703376043748,1.7617406181230058,0.3599812361342207,1,0,0
-0.1204804375837123,0.0939883135908703,0.8106011645949956,-0.3781474124480108,-0.0724864743734349,1,1,0
-0.551781254144432,-0.5033299777005942,-0.4806572007744098,-0.4800468424752021,0.3119292683000367,1,0,0
1.0823096410307382,3.3526576560154338,2.271206800014202,2.3242254718731017,-0.1685904100418028,1,1,0
-0.5242453324679918,-0.5056101321243287,-0.4879998559795973,-0.4861608082768335,0.7924489466418764,1,0,0
-0.5612821981121808,-0.509492557224201,-0.4824054520137402,-0.4881987968773774,1.80154027115974,1,0,0
0.8735873547233209,1.5633732332679369,3.883094442676796,0.2393631335167682,-0.9854738632229302,1,1,0
-0.5252795060149237,-0.441252259966128,-0.341962602454201,-0.4026032756545367,-0.4088502492127226,1,1,0
-0.2242341088775361,-0.3069696521467352,-0.4771606982957491,-0.0887530311707876,0.2158253326316688,1,1,0
1.0279146348366222,4.238055998103772,3.7305303845245663,1.43362445343545,2.185956013833211,1,1,0
0.9552828609734376,2.6123675197762912,2.515379223107342,-0.2599440736164689,-0.2646943457101708,1,1,0
-0.5455173574577303,-0.4875126902566699,-0.4321723664036477,-0.4678189108719391,-1.22573370239385,1,1,0
-0.5635018876763275,-0.5126354727812404,-0.4881164060622193,-0.492274774078465,-1.5140455093989538,1,1,0
-0.1085327903463927,0.2619391475409017,0.7902049001361414,-0.3679574694452917,0.2638773004658528,1,0,0
-0.5375760817253951,-0.4625542431860623,-0.4694683928426955,-0.4433630476654132,-0.7452140240520104,1,1,0
-0.5480439359199503,-0.5046652032640423,-0.4849695538314247,-0.492274774078465,-1.4179415737305858,1,1,0
-0.5343180146568086,-0.4785358660839493,-0.4560651333411627,-0.4494770134670446,-1.4179415737305858,1,1,0
0.2937775352401693,0.9257105880285932,0.7379904631214746,0.2617810081227503,1.369072560652084,1,1,0
-0.5428478444402434,-0.4973317336309501,-0.4646898394551925,-0.4555909792686761,-1.4179415737305858,1,1,0
-0.5547996956350708,-0.5022617972498356,-0.4761117475521508,-0.4718948880730267,-1.369889605896402,1,1,0
-0.5330358076169134,-0.4676897261224013,-0.4800744503612997,-0.4474390248665008,-0.2646943457101708,1,1,0
0.5364677982110427,1.435890004856257,1.4463818652981373,-0.0174234301517537,1.80154027115974,1,0,0
2.38721384751095,1.7696758537865482,4.232395040295002,1.9471975807724933,1.7054363354913715,1,1,0
-0.5620977658687044,-0.5127176405082219,-0.4879998559795973,-0.492274774078465,-0.4088502492127226,1,1,0
-0.5638129805319086,-0.511341331081283,-0.4871840054012432,-0.4902367854779212,0.2158253326316688,1,1,0
0.5117191003623094,0.2928958386811533,1.290088204502003,-0.0194614187522975,0.4560851718025886,1,0,0
-0.529058863814484,-0.494846159889762,-0.4639905389594603,-0.4841228196762897,-0.4569022170469066,1,1,0
1.3241044610524388,1.5131071262870506,2.40640489585575,0.1272737604868578,1.6573843676571876,1,0,0
-0.5386396829748821,-0.4800559690331056,-0.452568630862502,-0.4372490818637817,-0.6971620562178265,1,0,0
-0.5394384349013742,-0.4886424965026645,-0.4371840199563948,-0.4902367854779212,1.272968624983716,1,0,0
-0.5302107481716358,-0.463232126933659,-0.4821723518484961,-0.4168691958583435,0.5521891074709565,1,1,0
-0.5235726992667352,-0.466868048852587,-0.4389322711957251,-0.4270591388610626,1.6573843676571876,1,1,0
-0.5644856137331652,-0.512491679259023,-0.4878833058969753,-0.492274774078465,-0.5530061527152745,1,0,0
-0.5627325634523903,-0.5094309314289649,-0.4819392516832521,-0.4841228196762897,-0.6010581205494585,1,0,0
-0.2029746957603211,-0.3885416631075443,-0.4419625733438977,-0.2558680964153813,-0.4569022170469066,1,0,0
-0.5402540026578978,-0.4590004889941156,-0.3743635254231238,-0.3781474124480108,-0.6010581205494585,1,1,0
1.7900921310104576,4.184708601361082,1.0714402495030857,2.226402019046998,-0.4088502492127226,1,1,0
0.4990399645186232,2.908232962704655,1.3536079995310062,3.8262230704739006,0.2638773004658528,1,1,0
1.6302786863494076,0.1047933696889276,0.0892727032472882,0.96488707531037,-0.4569022170469066,1,0,0
-0.5552873547059818,-0.5082189574559889,-0.4883495062274633,-0.4820848310757459,2.378163885169947,1,1,0
-0.5618413244607254,-0.5064318093941429,-0.4811234011048979,-0.4780088538746582,-0.6010581205494585,1,1,0
-0.52624641624173,-0.4641770557939454,-0.3991886930216149,-0.3801854010485546,0.5521891074709565,1,1,0
0.7645072692670468,0.1224388890581884,0.5609508876186199,-0.1580446435892776,-0.0244345065392509,1,1,0
0.7797760429355707,2.8870542310751928,1.8714400166206595,2.576936058340536,-0.0724864743734349,1,1,0
-0.5504359877419189,-0.4842054392456676,-0.4279765634292549,-0.4902367854779212,0.3599812361342207,1,0,0
2.64939786144574,-0.3725189563461665,-0.1751794342220845,-0.376109423847467,2.234007981667395,1,0,0
-0.3574280945988579,-0.1148820483959104,-0.3736642249273916,0.4492759593727822,1.513228464154636,1,1,0
-0.5248086627740441,-0.4873278128709617,-0.4550161825975645,-0.4555909792686761,-1.0815777988912982,1,0,0
-0.5242915760005781,-0.4835275554980708,-0.481706151518008,-0.4474390248665008,-0.7932659918861944,1,0,0
-0.541969217321102,-0.5094514733607103,-0.4869509052359991,-0.4861608082768335,-0.7452140240520104,1,0,0
-0.5420659083437827,-0.4641565138622001,-0.4111933515316834,-0.3964893098529052,1.417124528486268,1,0,0
-0.5496120120703796,-0.4921757087628657,-0.4831047525094723,-0.4657809222713953,0.5041371396367725,1,0,0
-0.3896051853639684,-0.2987117955851021,-0.2446432834648109,-0.0928290083718752,-0.6491100883836425,1,1,0
